IMEI:862534033931242
IMSI:460016291512177
OSVersion:3.10.73-perf-g94fc9a6
apiLevel:5.1.1
model:Redmi Note 3
device:kenzo
product:kenzo
452
1514696523019,121.49666881,31.28405851,30.0,8.0,0.0,-51,true,-1,-1,5,58.0,4000.0,28.759765625,2.37884521484375,-29.3701171875,-1.2738611698150635,-0.23358826339244843,-0.02000862918794155,-2,-2,6153,28033,0,2147483647,0.0,0.0,0,0,0,,7,460,0,6153,28033,0,2147483647,0.0,0.0,27,4,-59,GSM,460,0,6153,28021,0,2147483647,0.0,0.0,17,4,-79,GSM,460,0,6153,27902,0,2147483647,0.0,0.0,20,4,-73,GSM,460,0,6153,27913,0,2147483647,0.0,0.0,23,4,-67,GSM,460,0,6153,27903,0,2147483647,0.0,0.0,19,4,-75,GSM,460,0,6153,28020,0,2147483647,0.0,0.0,27,4,-59,GSM,460,0,6362,30075,0,2147483647,0.0,0.0,15,4,-83,GSM
1514696525134,121.49666881,31.28405851,30.0,8.0,0.0,-51,true,-1,-1,5,58.0,4000.0,21.48895263671875,13.17901611328125,-30.57098388671875,-0.9053528904914856,-0.1495397835969925,-0.026660427451133728,-2,-2,6153,28033,0,2147483647,0.0,0.0,0,0,0,,7,460,0,6153,28033,0,2147483647,0.0,0.0,26,4,-61,GSM,460,0,6153,28021,0,2147483647,0.0,0.0,17,4,-79,GSM,460,0,6153,27902,0,2147483647,0.0,0.0,20,4,-73,GSM,460,0,6153,27913,0,2147483647,0.0,0.0,23,4,-67,GSM,460,0,6153,27903,0,2147483647,0.0,0.0,19,4,-75,GSM,460,0,6153,28020,0,2147483647,0.0,0.0,27,4,-59,GSM,0,0,0,-1,0,2147483647,0.0,0.0,16,4,-81,GSM
1514696527225,121.49677783,31.28400074,19.0,4.0,0.8905055,-51,true,-1,-1,5,58.0,4000.0,-29.95147705078125,30.57861328125,-20.06988525390625,0.2691991329193115,-0.18187271058559418,-0.6986489295959473,-2,-2,6153,28033,0,2147483647,0.0,0.0,0,0,0,,7,460,0,6153,28033,0,2147483647,0.0,0.0,26,4,-61,GSM,460,0,6153,28021,0,2147483647,0.0,0.0,17,4,-79,GSM,460,0,6153,27902,0,2147483647,0.0,0.0,20,4,-73,GSM,460,0,6153,27913,0,2147483647,0.0,0.0,23,4,-67,GSM,460,0,6153,27903,0,2147483647,0.0,0.0,19,4,-75,GSM,460,0,6153,28020,0,2147483647,0.0,0.0,27,4,-59,GSM,460,0,6153,28022,0,2147483647,0.0,0.0,16,4,-81,GSM
1514696529295,121.49677783,31.28400074,19.0,4.0,0.8905055,-51,true,-1,-1,5,58.0,4000.0,23.22845458984375,-2.42156982421875,-29.3701171875,-1.589701771736145,-0.07696795463562012,-0.1912430226802826,-2,-2,6153,28033,0,2147483647,0.0,0.0,0,0,0,,7,460,0,6153,28033,0,2147483647,0.0,0.0,27,4,-59,GSM,460,0,6153,28021,0,2147483647,0.0,0.0,17,4,-79,GSM,460,0,6153,27902,0,2147483647,0.0,0.0,20,4,-73,GSM,460,0,6153,27913,0,2147483647,0.0,0.0,23,4,-67,GSM,460,0,6153,27903,0,2147483647,0.0,0.0,17,4,-79,GSM,460,0,6153,28020,0,2147483647,0.0,0.0,27,4,-59,GSM,460,0,6153,28022,0,2147483647,0.0,0.0,16,4,-81,GSM
1514696531560,121.49675351,31.28401766,21.0,4.0,0.8075271,-51,true,-1,-1,5,57.0,4000.0,24.26910400390625,2.37884521484375,-17.97027587890625,3.0275726318359375,1.2250477075576782,1.0377156734466553,-2,-2,6153,28033,0,2147483647,0.0,0.0,0,0,0,,7,460,0,6153,28033,0,2147483647,0.0,0.0,28,4,-57,GSM,460,0,6153,28021,0,2147483647,0.0,0.0,17,4,-79,GSM,460,0,6153,27902,0,2147483647,0.0,0.0,22,4,-69,GSM,460,0,6153,27913,0,2147483647,0.0,0.0,23,4,-67,GSM,460,0,6153,27903,0,2147483647,0.0,0.0,17,4,-79,GSM,460,0,6153,28020,0,2147483647,0.0,0.0,28,4,-57,GSM,460,0,6153,28022,0,2147483647,0.0,0.0,15,4,-83,GSM
1514696533665,121.49673659,31.28399275,22.0,3.0,0.50159746,-51,true,-1,-1,5,57.0,4000.0,2.4383544921875,8.67919921875,-25.77056884765625,-0.9267821311950684,1.38137686252594,-2.078070640563965,-2,-2,6153,28033,0,2147483647,0.0,0.0,0,0,0,,7,460,0,6153,28033,0,2147483647,0.0,0.0,29,4,-55,GSM,460,0,6153,28021,0,2147483647,0.0,0.0,17,4,-79,GSM,460,0,6153,27902,0,2147483647,0.0,0.0,22,4,-69,GSM,460,0,6153,27913,0,2147483647,0.0,0.0,23,4,-67,GSM,460,0,6153,27903,0,2147483647,0.0,0.0,16,4,-81,GSM,460,0,6153,28020,0,2147483647,0.0,0.0,28,4,-57,GSM,0,0,0,-1,0,2147483647,0.0,0.0,15,4,-83,GSM
1514696535756,121.49674416,31.28396145,21.0,4.0,0.57271284,-51,true,-1,-1,5,57.0,4000.0,-3.1005859375,8.978271484375,-35.9710693359375,-1.3382630348205566,1.358996033668518,-1.8424410820007324,-2,-2,6153,28033,0,2147483647,0.0,0.0,0,0,0,,7,460,0,6153,28033,0,2147483647,0.0,0.0,29,4,-55,GSM,460,0,6153,28021,0,2147483647,0.0,0.0,17,4,-79,GSM,460,0,6153,27902,0,2147483647,0.0,0.0,22,4,-69,GSM,460,0,6153,27913,0,2147483647,0.0,0.0,23,4,-67,GSM,460,0,6153,27903,0,2147483647,0.0,0.0,16,4,-81,GSM,460,0,6153,28020,0,2147483647,0.0,0.0,28,4,-57,GSM,460,0,6153,28031,0,2147483647,0.0,0.0,14,4,-85,GSM
1514696537841,121.49671497,31.28395959,18.0,5.0,0.6438167,-51,true,-1,-1,5,57.0,4000.0,5.55877685546875,11.6790771484375,-37.77008056640625,-1.4448127746582031,1.096566081047058,-1.4099922180175781,-2,-2,6153,28033,0,2147483647,0.0,0.0,0,0,0,,7,460,0,6153,28033,0,2147483647,0.0,0.0,29,4,-55,GSM,460,0,6153,28021,0,2147483647,0.0,0.0,17,4,-79,GSM,460,0,6153,27902,0,2147483647,0.0,0.0,21,4,-71,GSM,460,0,6153,27913,0,2147483647,0.0,0.0,21,4,-71,GSM,460,0,6153,27903,0,2147483647,0.0,0.0,15,4,-83,GSM,460,0,6153,28020,0,2147483647,0.0,0.0,28,4,-57,GSM,460,0,6153,28031,0,2147483647,0.0,0.0,14,4,-85,GSM
1514696539918,121.49673639,31.28395479,19.0,6.0,1.390036,-51,true,-1,-1,5,57.0,4000.0,0.87890625,8.978271484375,-39.86968994140625,-1.7089959383010864,1.2058652639389038,-1.315773606300354,-2,-2,6153,28033,0,2147483647,0.0,0.0,0,0,0,,7,460,0,6153,28033,0,2147483647,0.0,0.0,28,4,-57,GSM,460,0,6153,28021,0,2147483647,0.0,0.0,17,4,-79,GSM,460,0,6153,27902,0,2147483647,0.0,0.0,21,4,-71,GSM,460,0,6153,27913,0,2147483647,0.0,0.0,21,4,-71,GSM,460,0,6153,27903,0,2147483647,0.0,0.0,15,4,-83,GSM,460,0,6153,28020,0,2147483647,0.0,0.0,28,4,-57,GSM,460,0,6153,28022,0,2147483647,0.0,0.0,15,4,-83,GSM
1514696542017,121.49677438,31.28394671,11.0,8.0,1.5231875,-51,true,-1,-1,5,57.0,4000.0,7.28912353515625,13.47808837890625,-37.77008056640625,-1.328308343887329,1.2854260206222534,-1.5327365398406982,-2,-2,6153,28033,0,2147483647,0.0,0.0,0,0,0,,7,460,0,6153,28033,0,2147483647,0.0,0.0,28,4,-57,GSM,460,0,6153,28021,0,2147483647,0.0,0.0,17,4,-79,GSM,460,0,6153,27902,0,2147483647,0.0,0.0,21,4,-71,GSM,460,0,6153,27913,0,2147483647,0.0,0.0,21,4,-71,GSM,460,0,6153,27903,0,2147483647,0.0,0.0,15,4,-83,GSM,460,0,6153,28020,0,2147483647,0.0,0.0,27,4,-59,GSM,460,0,6153,28022,0,2147483647,0.0,0.0,14,4,-85,GSM
