TrajID,IMEI,IMSI,MRTime,Longitude,Latitude,Altitude,Accuracy,Speed,Dbm,isGsm,SignalToNoiseRatio,EvdoEcio,Level,BLevel,BCapacity,X,Y,Z,X_theta,Y_theta,Z_theta,Num_Connected,Mcc_1,Mnc_1,RNCID_1,CellID_1,Arfcn_1,Basic_psc_pci_1,Lon_1,Lat_1,AsuLevel_1,SignalLevel_1,Dbm_1,Type_1,Mcc_2,Mnc_2,RNCID_2,CellID_2,Arfcn_2,Basic_psc_pci_2,Lon_2,Lat_2,AsuLevel_2,SignalLevel_2,Dbm_2,Type_2,Mcc_3,Mnc_3,RNCID_3,CellID_3,Arfcn_3,Basic_psc_pci_3,Lon_3,Lat_3,AsuLevel_3,SignalLevel_3,Dbm_3,Type_3,Mcc_4,Mnc_4,RNCID_4,CellID_4,Arfcn_4,Basic_psc_pci_4,Lon_4,Lat_4,AsuLevel_4,SignalLevel_4,Dbm_4,Type_4,Mcc_5,Mnc_5,RNCID_5,CellID_5,Arfcn_5,Basic_psc_pci_5,Lon_5,Lat_5,AsuLevel_5,SignalLevel_5,Dbm_5,Type_5,Mcc_6,Mnc_6,RNCID_6,CellID_6,Arfcn_6,Basic_psc_pci_6,Lon_6,Lat_6,AsuLevel_6,SignalLevel_6,Dbm_6,Type_6,Mcc_7,Mnc_7,RNCID_7,CellID_7,Arfcn_7,Basic_psc_pci_7,Lon_7,Lat_7,AsuLevel_7,SignalLevel_7,Dbm_7,Type_7
0,862305032225518,460091042103139,1521792527731,121.49602584,31.28293903,45.0,11.0,0.0,-109,true,-1,-1,5,58.0,4000.0,-4.010009765625,-83.31756591796875,65.82183837890625,3.00278639793396,-0.09788480401039124,-0.12937138974666595,3,460,1,6266,8914443,0,416,0.0,0.0,66,4,-74,LTE,2147483647,2147483647,2147483647,2147483647,0,388,0.0,0.0,62,4,-78,LTE,2147483647,2147483647,2147483647,2147483647,0,489,0.0,0.0,57,4,-83,LTE,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,862305032225518,460091042103139,1521792528772,121.49604417,31.28294909,42.0,10.0,0.0,-109,true,-1,-1,5,58.0,4000.0,-3.1402587890625,-84.51690673828125,66.72210693359375,3.024661064147949,-0.1296001672744751,-0.11605672538280487,3,460,1,6266,8914443,0,416,0.0,0.0,66,4,-74,LTE,2147483647,2147483647,2147483647,2147483647,0,388,0.0,0.0,62,4,-78,LTE,2147483647,2147483647,2147483647,2147483647,0,489,0.0,0.0,57,4,-83,LTE,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,862305032225518,460091042103139,1521792529835,121.49604417,31.28294909,42.0,10.0,0.0,-109,true,-1,-1,5,58.0,4000.0,-5.0506591796875,-88.7176513671875,68.2220458984375,3.0031495094299316,-0.18979321420192719,-0.13071975111961365,3,460,1,6266,8914443,0,416,0.0,0.0,67,4,-73,LTE,2147483647,2147483647,2147483647,2147483647,0,388,0.0,0.0,66,4,-74,LTE,2147483647,2147483647,2147483647,2147483647,0,489,0.0,0.0,63,4,-77,LTE,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,862305032225518,460091042103139,1521792530915,121.49604942,31.28294037,39.0,9.0,0.0,-109,true,-1,-1,5,58.0,4000.0,7.24945068359375,-84.51690673828125,74.52239990234375,-2.968930721282959,-0.12846167385578156,0.12181331217288971,3,460,1,6266,8914443,0,416,0.0,0.0,67,4,-73,LTE,2147483647,2147483647,2147483647,2147483647,0,388,0.0,0.0,66,4,-74,LTE,2147483647,2147483647,2147483647,2147483647,0,489,0.0,0.0,63,4,-77,LTE,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,862305032225518,460091042103139,1521792531976,121.49604942,31.28294037,39.0,9.0,0.0,-109,true,-1,-1,5,58.0,4000.0,7.598876953125,-76.71661376953125,73.92120361328125,-2.9183549880981445,-0.04312395676970482,0.14368587732315063,3,460,1,6266,8914443,0,416,0.0,0.0,67,4,-73,LTE,2147483647,2147483647,2147483647,2147483647,0,388,0.0,0.0,65,4,-75,LTE,2147483647,2147483647,2147483647,2147483647,0,489,0.0,0.0,64,4,-76,LTE,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,862305032225518,460091042103139,1521792533032,121.49605003,31.28295314,39.0,10.0,0.0,-109,true,-1,-1,5,58.0,4000.0,-2.79083251953125,-68.017578125,67.92144775390625,3.0017154216766357,-0.020545262843370438,-0.10314303636550903,3,460,1,6266,8914443,0,416,0.0,0.0,67,4,-73,LTE,2147483647,2147483647,2147483647,2147483647,0,388,0.0,0.0,65,4,-75,LTE,2147483647,2147483647,2147483647,2147483647,0,489,0.0,0.0,64,4,-76,LTE,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,862305032225518,460091042103139,1521792534116,121.49605003,31.28295314,39.0,10.0,0.0,-109,true,-1,-1,5,58.0,4000.0,-2.4505615234375,-72.51739501953125,67.32177734375,3.105238437652588,-0.18926750123500824,-0.00891850795596838,3,460,1,6266,8914443,0,416,0.0,0.0,69,4,-71,LTE,2147483647,2147483647,2147483647,2147483647,0,388,0.0,0.0,57,4,-83,LTE,2147483647,2147483647,2147483647,2147483647,0,489,0.0,0.0,57,4,-83,LTE,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,862305032225518,460091042103139,1521792535171,121.49604732,31.28294109,37.0,11.0,0.0,-109,true,-1,-1,5,58.0,4000.0,-2.97088623046875,-74.017333984375,68.82171630859375,3.102325439453125,-0.20707237720489502,-0.006258848588913679,3,460,1,6266,8914443,0,416,0.0,0.0,69,4,-71,LTE,2147483647,2147483647,2147483647,2147483647,0,388,0.0,0.0,57,4,-83,LTE,2147483647,2147483647,2147483647,2147483647,0,489,0.0,0.0,57,4,-83,LTE,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,862305032225518,460091042103139,1521792536235,121.49604732,31.28294109,37.0,11.0,0.0,-109,true,-1,-1,5,58.0,4000.0,-4.010009765625,-73.71673583984375,67.022705078125,3.0866339206695557,-0.203267440199852,-0.010533957742154598,3,460,1,6266,8914443,0,416,0.0,0.0,69,4,-71,LTE,2147483647,2147483647,2147483647,2147483647,0,489,0.0,0.0,56,4,-84,LTE,2147483647,2147483647,2147483647,2147483647,0,388,0.0,0.0,61,4,-79,LTE,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,862305032225518,460091042103139,1521792537292,121.49606016,31.28294859,36.0,11.0,0.0,-109,true,-1,-1,5,58.0,4000.0,-2.79083251953125,-76.41754150390625,67.32177734375,3.1295650005340576,-0.2767235338687897,0.025022393092513084,3,460,1,6266,8914443,0,416,0.0,0.0,69,4,-71,LTE,2147483647,2147483647,2147483647,2147483647,0,489,0.0,0.0,56,4,-84,LTE,2147483647,2147483647,2147483647,2147483647,0,388,0.0,0.0,61,4,-79,LTE,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
