IMEI:862305032225518
IMSI:460091042103139
OSVersion:3.10.73-perf-g94fc9a6
apiLevel:5.1.1
model:Redmi Note 3
device:kenzo
product:kenzo
51
1521794815721,121.49515545,31.28511865,16.0,24.0,0.0,-109,true,-1,-1,5,54.0,4000.0,-16.650390625,-61.71722412109375,69.72198486328125,2.6767711639404297,-0.2837740182876587,-0.3280276358127594,460,1,6266,8966677,0,-1,0.0,0.0,0,0,0,,5,460,1,6266,8966677,0,102,0.0,0.0,69,4,-71,LTE,2147483647,2147483647,2147483647,2147483647,0,314,0.0,0.0,43,3,-97,LTE,2147483647,2147483647,2147483647,2147483647,0,104,0.0,0.0,51,4,-89,LTE,2147483647,2147483647,2147483647,2147483647,0,319,0.0,0.0,44,3,-96,LTE,2147483647,2147483647,2147483647,2147483647,0,103,0.0,0.0,55,4,-85,LTE
1521794816803,121.49515545,31.28511865,16.0,24.0,0.0,-109,true,-1,-1,5,54.0,4000.0,0.1495361328125,-67.4163818359375,74.82147216796875,-3.1193180084228516,-0.30529800057411194,0.02384359762072563,460,1,6266,8966677,0,-1,0.0,0.0,0,0,0,,5,460,1,6266,8966677,0,102,0.0,0.0,69,4,-71,LTE,2147483647,2147483647,2147483647,2147483647,0,314,0.0,0.0,43,3,-97,LTE,2147483647,2147483647,2147483647,2147483647,0,104,0.0,0.0,51,4,-89,LTE,2147483647,2147483647,2147483647,2147483647,0,319,0.0,0.0,44,3,-96,LTE,2147483647,2147483647,2147483647,2147483647,0,103,0.0,0.0,55,4,-85,LTE
1521794817971,121.49515545,31.28511865,16.0,24.0,0.0,-109,true,-1,-1,5,54.0,4000.0,-5.0506591796875,-53.91693115234375,79.022216796875,2.7702391147613525,-0.02998627908527851,-0.2160763144493103,460,1,6266,8966677,0,-1,0.0,0.0,0,0,0,,3,460,1,6266,8966677,0,102,0.0,0.0,70,4,-70,LTE,2147483647,2147483647,2147483647,2147483647,0,103,0.0,0.0,56,4,-84,LTE,2147483647,2147483647,2147483647,2147483647,0,319,0.0,0.0,45,4,-95,LTE
1521794818964,121.49515545,31.28511865,16.0,24.0,0.0,-109,true,-1,-1,5,54.0,4000.0,-5.0506591796875,-56.01654052734375,77.2216796875,2.945725202560425,-0.05420796945691109,-0.08933547884225845,460,1,6266,8966677,0,-1,0.0,0.0,0,0,0,,3,460,1,6266,8966677,0,102,0.0,0.0,70,4,-70,LTE,2147483647,2147483647,2147483647,2147483647,0,103,0.0,0.0,56,4,-84,LTE,2147483647,2147483647,2147483647,2147483647,0,319,0.0,0.0,45,4,-95,LTE
1521794820047,121.49515545,31.28511865,16.0,24.0,0.0,-109,true,-1,-1,5,54.0,4000.0,-3.3111572265625,-57.5164794921875,76.62200927734375,3.0985231399536133,-0.12859126925468445,0.0056025926023721695,460,1,6266,8966677,0,-1,0.0,0.0,0,0,0,,3,460,1,6266,8966677,0,102,0.0,0.0,64,4,-76,LTE,2147483647,2147483647,2147483647,2147483647,0,103,0.0,0.0,54,4,-86,LTE,2147483647,2147483647,2147483647,2147483647,0,319,0.0,0.0,44,3,-96,LTE
1521794821176,121.49514024,31.28503021,16.0,29.0,0.0,-109,true,-1,-1,5,54.0,4000.0,-16.48101806640625,-53.3172607421875,73.62213134765625,2.651634693145752,-0.06583091616630554,-0.2001715451478958,460,1,6266,8966677,0,-1,0.0,0.0,0,0,0,,3,460,1,6266,8966677,0,102,0.0,0.0,64,4,-76,LTE,2147483647,2147483647,2147483647,2147483647,0,103,0.0,0.0,54,4,-86,LTE,2147483647,2147483647,2147483647,2147483647,0,319,0.0,0.0,44,3,-96,LTE
1521794822293,121.49514024,31.28503021,16.0,29.0,0.0,-109,true,-1,-1,5,54.0,4000.0,-4.70123291015625,-64.117431640625,73.0224609375,2.9513401985168457,-0.26372963190078735,-0.1493031084537506,460,1,6266,8966677,0,-1,0.0,0.0,0,0,0,,3,460,1,6266,8966677,0,102,0.0,0.0,64,4,-76,LTE,2147483647,2147483647,2147483647,2147483647,0,103,0.0,0.0,51,4,-89,LTE,2147483647,2147483647,2147483647,2147483647,0,319,0.0,0.0,45,4,-95,LTE
1521794823408,121.49514024,31.28503021,16.0,29.0,0.0,-109,true,-1,-1,5,54.0,4000.0,-6.4300537109375,-41.3177490234375,89.22271728515625,-2.5890426635742188,-0.040524084120988846,0.38538941740989685,460,1,6266,8966677,0,-1,0.0,0.0,0,0,0,,3,460,1,6266,8966677,0,102,0.0,0.0,64,4,-76,LTE,2147483647,2147483647,2147483647,2147483647,0,103,0.0,0.0,51,4,-89,LTE,2147483647,2147483647,2147483647,2147483647,0,319,0.0,0.0,45,4,-95,LTE
1521794925664,121.49508453,31.28506707,26.0,25.0,2.380021,-109,true,-1,-1,5,54.0,4000.0,-17.327880859375,34.86480712890625,21.92230224609375,1.236187219619751,1.2915127277374268,-0.8980376720428467,460,1,6266,8966677,0,-1,0.0,0.0,0,0,0,,3,460,1,6266,8966677,0,102,0.0,0.0,75,4,-65,LTE,2147483647,2147483647,2147483647,2147483647,0,103,0.0,0.0,62,4,-78,LTE,2147483647,2147483647,2147483647,2147483647,0,104,0.0,0.0,63,4,-77,LTE
1521794926366,121.49391578,31.28453393,39.0,31.0,0.0,-109,true,-1,-1,5,54.0,4000.0,24.591064453125,-15.5364990234375,-32.07855224609375,-2.0384552478790283,-0.0484582781791687,-0.10866157710552216,460,1,6266,8966677,0,-1,0.0,0.0,0,0,0,,2,460,1,6266,8966677,0,102,0.0,0.0,77,4,-63,LTE,2147483647,2147483647,2147483647,2147483647,0,103,0.0,0.0,65,4,-75,LTE
1521794927530,121.49391578,31.28453393,39.0,31.0,0.0,-109,true,-1,-1,5,54.0,4000.0,27.362060546875,-21.5362548828125,-29.6783447265625,-2.003352403640747,-0.257277250289917,-0.11547723412513733,460,1,6266,8966677,0,-1,0.0,0.0,0,0,0,,2,460,1,6266,8966677,0,102,0.0,0.0,77,4,-63,LTE,2147483647,2147483647,2147483647,2147483647,0,103,0.0,0.0,65,4,-75,LTE
1521794928600,121.49391578,31.28453393,39.0,31.0,0.0,-109,true,-1,-1,5,54.0,4000.0,25.80108642578125,-21.5362548828125,-29.9774169921875,-2.08866024017334,-0.17634336650371552,-0.10866928845643997,460,1,6266,8966677,0,-1,0.0,0.0,0,0,0,,2,460,1,6266,8966677,0,102,0.0,0.0,78,4,-62,LTE,2147483647,2147483647,2147483647,2147483647,0,103,0.0,0.0,65,4,-75,LTE
1521794929714,121.49392873,31.2845545,55.0,20.0,0.0,-109,true,-1,-1,5,54.0,4000.0,27.0111083984375,-22.43499755859375,-29.0771484375,-1.9996541738510132,-0.30064406991004944,-0.11433850228786469,460,1,6266,8966677,0,-1,0.0,0.0,0,0,0,,2,460,1,6266,8966677,0,102,0.0,0.0,78,4,-62,LTE,2147483647,2147483647,2147483647,2147483647,0,103,0.0,0.0,65,4,-75,LTE
1521794930752,121.49392873,31.2845545,55.0,20.0,0.0,-109,true,-1,-1,5,54.0,4000.0,27.53143310546875,-19.7357177734375,-28.778076171875,-2.025409698486328,-0.21968844532966614,0.054241906851530075,460,1,6266,8966677,0,-1,0.0,0.0,0,0,0,,2,460,1,6266,8966677,0,102,0.0,0.0,78,4,-62,LTE,2147483647,2147483647,2147483647,2147483647,0,103,0.0,0.0,65,4,-75,LTE
1521794931793,121.49391777,31.28458576,60.0,17.0,0.0,-109,true,-1,-1,5,54.0,4000.0,30.13153076171875,-23.33526611328125,-23.077392578125,-2.0466763973236084,-0.29847845435142517,0.003944076132029295,460,1,6266,8966677,0,-1,0.0,0.0,0,0,0,,2,460,1,6266,8966677,0,102,0.0,0.0,78,4,-62,LTE,2147483647,2147483647,2147483647,2147483647,0,103,0.0,0.0,65,4,-75,LTE
1521794932879,121.49391777,31.28458576,60.0,17.0,0.0,-109,true,-1,-1,5,54.0,4000.0,31.17218017578125,-21.5362548828125,-26.0772705078125,-1.9967434406280518,-0.2621707320213318,0.02536045014858246,460,1,6266,8966677,0,-1,0.0,0.0,0,0,0,,2,460,1,6266,8966677,0,102,0.0,0.0,73,4,-67,LTE,2147483647,2147483647,2147483647,2147483647,0,103,0.0,0.0,65,4,-75,LTE
1521794933959,121.4938999,31.28458989,63.0,14.0,0.0,-109,true,-1,-1,5,54.0,4000.0,33.59222412109375,-22.43499755859375,-24.27825927734375,-1.9896008968353271,-0.27925753593444824,0.040104545652866364,460,1,6266,8966677,0,-1,0.0,0.0,0,0,0,,2,460,1,6266,8966677,0,102,0.0,0.0,73,4,-67,LTE,2147483647,2147483647,2147483647,2147483647,0,103,0.0,0.0,65,4,-75,LTE
1521794935034,121.4938999,31.28458989,63.0,14.0,0.0,-109,true,-1,-1,5,54.0,4000.0,29.95147705078125,-20.03631591796875,-29.37774658203125,-1.970659613609314,-0.23253308236598969,-0.012745588086545467,460,1,6266,8966677,0,-1,0.0,0.0,0,0,0,,2,460,1,6266,8966677,0,102,0.0,0.0,79,4,-61,LTE,2147483647,2147483647,2147483647,2147483647,0,103,0.0,0.0,65,4,-75,LTE
1521794936092,121.4938997,31.28458938,63.0,13.0,0.0,-109,true,-1,-1,5,54.0,4000.0,30.4718017578125,-21.5362548828125,-27.8778076171875,-2.007021427154541,-0.23994411528110504,-0.01590685546398163,460,1,6266,8966677,0,-1,0.0,0.0,0,0,0,,2,460,1,6266,8966677,0,102,0.0,0.0,79,4,-61,LTE,2147483647,2147483647,2147483647,2147483647,0,103,0.0,0.0,65,4,-75,LTE
1521794937138,121.4938997,31.28458938,63.0,13.0,0.0,-109,true,-1,-1,5,54.0,4000.0,30.4718017578125,-20.93505859375,-26.0772705078125,-2.0033233165740967,-0.24502554535865784,0.01749371364712715,460,1,6266,8966677,0,-1,0.0,0.0,0,0,0,,2,460,1,6266,8966677,0,102,0.0,0.0,78,4,-62,LTE,2147483647,2147483647,2147483647,2147483647,0,103,0.0,0.0,65,4,-75,LTE
